"account.id","price.level","no.seats","marketing.source","season","location","set","multiple.tickets"
"001i000000NuRTg","",1,"","2012-2013","San Francisco","2","no"
"001i000000NuQmk","4",2,"","2011-2012","San Francisco","4","no"
"001i000000NuNzl","4",2,"Other","2013-2014","Berkeley Saturday","6","no"
"001i000000NuP8H","4",2,"","2010-2011","San Francisco","5","no"
"001i000000NuRPa","4",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRDN","1",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuRSK","4",3,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuNib","1",2,"","2011-2012","Peninsula","3","no"
"001i000000q7wAn","4",2,"","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRIt","3",1,"","2011-2012","Peninsula","2","no"
"001i000000NuQQZ","4",1,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuR2B","3",2,"","2011-2012","San Francisco","6","no"
"001i000000NuOD6","3",2,"Philharmonia website","2013-2014","Berkeley Sunday","5","no"
"001i000000NuQVX","2",1,"","2012-2013","Berkeley Sunday","5","no"
"001i000000oks4f","4",1,"San Francisco Chronicle","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRHX","4",2,"","2011-2012","Berkeley Sunday","7","no"
"001i000000NuRBv","4",2,"","2012-2013","San Francisco","4","no"
"001i000000NuRJd","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuR0F","3",2,"","2010-2011","Peninsula","4","no"
"001i000000NuRVD","3",1,"KDFC Radio","2013-2014","San Francisco","1","no"
"001i000000NuRNQ","4",1,"","2012-2013","San Francisco","5","no"
"001i000000Lhybd","1",1,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuQbx","2",2,"","2012-2013","San Francisco","6","no"
"001i000000q7wAW","3",2,"","2013-2014","Peninsula","1","no"
"001i000000NuRLj","4",2,"","2011-2012","San Francisco","7","no"
"001i000000NuQSw","4",1,"","2011-2012","San Francisco","2","no"
"001i000000NuNWE","2",1,"","2010-2011","Berkeley Saturday","1","no"
"001i000000LhyTn","1",1,"","2011-2012","Peninsula","3","no"
"001i000000NuQmk","3",1,"","2011-2012","San Francisco","2","no"
"001i000000NuRM0","4",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000oks1g","2",1,"Postcard or brochure","2013-2014","San Francisco","6","no"
"001i000000NuRFi","4",2,"","2012-2013","San Francisco","6","no"
"001i000000LhyQO","2",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000oks1J","4",3,"Browsing City Box Office website","2013-2014","Peninsula","2","no"
"001i000000NuPO6","4",1,"Postcard or brochure","2013-2014","Berkeley Saturday","1","no"
"001i000000oks2y","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000NuNce","1",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRMh","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRNO","2",2,"","2012-2013","San Francisco","3","no"
"001i000000NuPa5","2",2,"News story or review","2013-2014","Berkeley Sunday","1","no"
"001i000000NuOMk","2",2,"Philharmonia website","2013-2014","Peninsula","1","no"
"001i000000NuR2K","4",1,"","2010-2011","San Francisco","8","no"
"001i000000NuNUg","4",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuR95","1",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000LhyXs","4",2,"","2011-2012","Peninsula","7","no"
"001i000000NuRQP","2",1,"","2011-2012","Berkeley Sunday","2","no"
"001i000000NuRPd","3",3,"","2012-2013","San Francisco","3","no"
"001i000000cEu1p","2",2,"Word of mouth","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRUh","",1,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuQxm","0",4,"","2010-2011","Family concert","","yes"
"001i000000NuROs","3",2,"","2010-2011","Berkeley Saturday","1","no"
"001i000000LhyW6","GA",2,"","2011-2012","Family concert","3","no"
"001i000000NuRDP","4",4,"","2012-2013","San Francisco","3","no"
"001i000000NuQUD","1",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRVS","4",2,"","2011-2012","","3","no"
"001i000000q7wAx","1",3,"","2013-2014","Berkeley Sunday","2","no"
"001i000000NuRWP","4",2,"","2010-2011","Peninsula","3","no"
"001i000000NuOdh","4",1,"","2010-2011","Contra Costa","1","no"
"001i000000NuRSa","3",2,"","2012-2013","Berkeley Sunday","1","no"
"001i000000oks1t","2",4,"","2013-2014","San Francisco","4","no"
"001i000000NuRUP","",1,"","2012-2013","Peninsula","3","no"
"001i000000oks3X","4",2,"San Francisco Chronicle","2013-2014","Berkeley Saturday","3","no"
"001i000000NuRAX","4",2,"","2012-2013","Berkeley Sunday","2","no"
"001i000000NuNYq","2",2,"","2011-2012","San Francisco","4","no"
"001i000000NuRUN","",1,"","2012-2013","Peninsula","3","no"
"001i000000NuR4I","4",2,"","2010-2011","Berkeley Sunday","7","no"
"001i000000NuQ1u","4",1,"","2011-2012","San Francisco","4","no"
"001i000000NuRJ7","Youth",14,"","2011-2012","Family concert","3","yes"
"001i000000NuREX","2",1,"","2012-2013","Berkeley Sunday","3","no"
"001i000000oks2Y","1",1,"News story or review","2013-2014","Berkeley Saturday","1","no"
"001i000000NuQuP","1",1,"","2013-2014","Peninsula","2","no"
"001i000000oks1p","4",2,"San Francisco Classical Voice","2013-2014","San Francisco","3","no"
"001i000000q7wB0","3",2,"","2013-2014","San Francisco","2","no"
"001i000000NuRHQ","3",2,"","2011-2012","San Francisco","2","no"
"001i000000NuRDG","4",2,"Postcard or brochure","2013-2014","Berkeley Saturday","1","no"
"001i000000NuQOT","1",1,"","2011-2012","Peninsula","2","no"
"001i000000NuRMs","4",1,"","2012-2013","San Francisco","1","no"
"001i000000NuQ7d","1",1,"","2012-2013","San Francisco","6","no"
"001i000000Li946","",1,"","2012-2013","San Francisco","2","no"
"001i000000NuNil","2",1,"City Box Office special offer email","2013-2014","San Francisco","1","no"
"001i000000NuRUo","3",2,"","2013-2014","San Francisco","6","no"
"001i000000NuQkq","1",2,"","2012-2013","Peninsula","2","no"
"001i000000NuP5W","2",1,"","2012-2013","San Francisco","5","no"
"001i000000NuR4f","3",1,"","2010-2011","San Francisco","7","no"
"001i000000NuRML","3",2,"","2011-2012","Peninsula","3","no"
"001i000000Li94R","",2,"","2011-2012","San Francisco","7","no"
"001i000000NuQ7O","4",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuRD2","1",1,"","2012-2013","Peninsula","2","no"
"001i000000NuREf","2",4,"","2012-2013","San Francisco","3","no"
"001i000000NuOZ8","4",2,"","2011-2012","Peninsula","7","no"
"001i000000NuQSC","2",1,"","2012-2013","Peninsula","1","no"
"001i000000NuRD1","2",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuPF5","1",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuROG","2",1,"","2011-2012","San Francisco","5","no"
"001i000000NuRR5","4",3,"","2012-2013","Berkeley Saturday","5","no"
"001i000000NuRHV","4",2,"","2011-2012","San Francisco","2","no"
"001i000000NuRLN","2",4,"","2011-2012","Peninsula","6","no"
"001i000000NuRJw","4",6,"","2011-2012","Berkeley Saturday","4","yes"
"001i000000NuQfZ","4",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuP5W","1",1,"","2011-2012","","3","no"
"001i000000LhyRy","2",2,"","2011-2012","San Francisco","4","no"
"001i000000q7wAk","2",2,"","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRSd","4",2,"","2012-2013","San Francisco","2","no"
"001i000000NuRDZ","4",2,"","2011-2012","Family concert","3","no"
"001i000000NuRBX","2",2,"","2012-2013","Berkeley Sunday","2","no"
"001i000000NuQV1","1",2,"","2011-2012","Peninsula","2","no"
"001i000000NuQkH","2",4,"","2011-2012","Berkeley Sunday","6","no"
"001i000000NuRTY","3",1,"","2013-2014","San Francisco","3","no"
"001i000000NuOHC","4",2,"","2011-2012","Peninsula","7","no"
"001i000000NuQeI","4",1,"","2010-2011","San Francisco","4","no"
"001i000000NuRAk","1",1,"Word of mouth","2013-2014","Peninsula","1","no"
"001i000000NuRQk","2",2,"","2012-2013","San Francisco","5","no"
"001i000000NuROd","3",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuREw","2",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuR26","4",2,"","2010-2011","San Francisco","5","no"
"001i000000NuOJR","4",3,"","2011-2012","Berkeley Sunday","5","no"
"001i000000NuOHB","1",2,"Philharmonia website","2013-2014","Berkeley Saturday","6","no"
"001i000000NuREi","3",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuNx6","3",2,"Postcard or brochure","2013-2014","San Francisco","3","no"
"001i000000NuQZ3","1",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuNVW","4",1,"Blog post","2013-2014","San Francisco","2","no"
"001i000000NuQSw","4",1,"","2012-2013","San Francisco","1","no"
"001i000000NuQmO","2",1,"","2011-2012","San Francisco","7","no"
"001i000000NuRs2","",1,"","2011-2012","Family concert","3","no"
"001i000000oks1D","2",2,"Philharmonia website","2013-2014","San Francisco","4","no"
"001i000000NuRCm","4",2,"","2012-2013","San Francisco","2","no"
"001i000000NuNzw","4",1,"","2012-2013","San Francisco","3","no"
"001i000000NuNsT","4",2,"Philharmonia website","2013-2014","Berkeley Sunday","5","no"
"001i000000oks30","3",2,"Word of mouth","2013-2014","Berkeley Saturday","3","no"
"001i000000q7wAy","2",2,"","2013-2014","San Francisco","3","no"
"001i000000NuRAw","4",1,"","2012-2013","San Francisco","1","no"
"001i000000oks25","3",2,"Philharmonia website","2013-2014","Berkeley Saturday","5","no"
"001i000000NuRJI","2",1,"Postcard or brochure","2013-2014","Berkeley Sunday","1","no"
"001i000000NuQlu","4",2,"Other","2013-2014","San Francisco","6","no"
"001i000000NuRMx","4",3,"","2010-2011","Berkeley Sunday","2","no"
"001i000000NuOTY","3",1,"KDFC Radio","2013-2014","San Francisco","5","no"
"001i000000NuRSh","1",1,"","2012-2013","Peninsula","6","no"
"001i000000NuQhx","4",2,"","2012-2013","Berkeley Sunday","5","no"
"001i000000NuRJV","4",2,"","2011-2012","San Francisco","4","no"
"001i000000NuRLa","1",1,"Philharmonia website","2013-2014","Peninsula","1","no"
"001i000000NuRUc","",1,"","2012-2013","Berkeley Saturday","4","no"
"001i000000NuRNB","4",2,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuPDF","3",1,"Other","2013-2014","San Francisco","3","no"
"001i000000ZuYcp","4",2,"Postcard or brochure","2013-2014","San Francisco","4","no"
"001i000000NuQxO","4",2,"","2010-2011","San Francisco","3","no"
"001i000000NuR0I","1",3,"Philharmonia website","2013-2014","Berkeley Saturday","6","no"
"001i000000NuQ2t","3",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000oks2e","2",2,"Philharmonia website","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRL4","4",1,"","2011-2012","San Francisco","6","no"
"001i000000NuRMa","4",2,"Other print","2013-2014","Berkeley Saturday","4","no"
"001i000000NuRNV","4",2,"Philharmonia website","2013-2014","Berkeley Saturday","4","no"
"001i000000NuOg2","",1,"","2011-2012","Family concert","3","no"
"001i000000NuRJH","3",2,"","2011-2012","Peninsula","3","no"
"001i000000NuRNK","4",2,"","2011-2012","Berkeley Saturday","6","no"
"001i000000Lhybl","",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuR0Z","3",1,"","2010-2011","Berkeley Saturday","4","no"
"001i000000NuQdn","2",2,"Word of mouth","2013-2014","Berkeley Saturday","2","no"
"001i000000oks4A","3",2,"City Box Office special offer email","2013-2014","San Francisco","1","no"
"001i000000NuRIQ","2",2,"","2011-2012","Peninsula","2","no"
"001i000000NuRTb","",1,"","2012-2013","San Francisco","2","no"
"001i000000NuROV","3",3,"","2012-2013","Peninsula","6","no"
"001i000000NuRLI","1",4,"","2011-2012","Peninsula","6","yes"
"001i000000NuRCi","2",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000LhyXT","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuP8k","2",2,"","2010-2011","Peninsula","3","no"
"001i000000NuRK7","4",4,"","2011-2012","Berkeley Saturday","4","yes"
"001i000000q7wAc","3",2,"","2013-2014","Berkeley Sunday","1","no"
"001i000000oks4a","4",2,"San Francisco Classical Voice","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRV7","",2,"","2012-2013","Berkeley Sunday","6","no"
"001i000000NuRAD","",2,"","2012-2013","Peninsula","6","no"
"001i000000NuRC4","4",1,"","2012-2013","San Francisco","2","no"
"001i000000NuQyL","2",4,"","2010-2011","San Francisco","3","no"
"001i000000LhyVl","0",1,"","2010-2011","San Francisco","5","no"
"001i000000NuNvH","3",2,"","2012-2013","Peninsula","6","no"
"001i000000NuPft","1",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRMy","4",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRW3","1",2,"","2011-2012","Peninsula","4","no"
"001i000000NuOS9","1",2,"","2012-2013","Berkeley Sunday","1","no"
"001i000000NuRNx","1",2,"","2012-2013","Peninsula","6","no"
"001i000000NuNx6","2",2,"","2011-2012","San Francisco","2","no"
"001i000000oks2D","1",1,"KDFC Radio","2013-2014","Berkeley Saturday","5","no"
"001i000000NuRMN","4",2,"","2011-2012","San Francisco","5","no"
"001i000000NuQxS","2",2,"Postcard or brochure","2013-2014","Berkeley Saturday","5","no"
"001i000000NuR1T","4",2,"","2011-2012","San Francisco","2","no"
"001i000000oks3i","4",2,"Word of mouth","2013-2014","Berkeley Saturday","2","no"
"001i000000LhyUH","",1,"","2012-2013","Berkeley Sunday","6","no"
"001i000000LhyZE","4",2,"","2011-2012","Berkeley Saturday","6","no"
"001i000000NuRwY","4",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000oks4E","3",2,"Word of mouth","2013-2014","San Francisco","4","no"
"001i000000NuNx6","2",2,"","2012-2013","San Francisco","6","no"
"001i000000NuRLZ","4",1,"","2011-2012","Berkeley Sunday","7","no"
"001i000000oks1O","1",2,"","2013-2014","San Francisco","4","no"
"001i000000NuRGp","4",1,"","2012-2013","San Francisco","6","no"
"001i000000NuNvp","1",3,"","2013-2014","Berkeley Sunday","1","no"
"001i000000NuOWt","1",2,"Postcard or brochure","2013-2014","Berkeley Saturday","4","no"
"001i000000NuOQu","4",2,"San Francisco Classical Voice","2013-2014","Berkeley Saturday","1","no"
"001i000000NuQR1","2",2,"Postcard or brochure","2013-2014","San Francisco","1","no"
"001i000000NuPLa","1",2,"","2011-2012","Berkeley Saturday","2","no"
"001i000000q7wAw","2",2,"","2013-2014","Berkeley Sunday","1","no"
"001i000000NuRGG","3",4,"","2012-2013","San Francisco","5","no"
"001i000000NuRDx","2",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRPi","4",2,"","2012-2013","San Francisco","5","no"
"001i000000NuP04","3",2,"","2011-2012","Berkeley Sunday","4","no"
"001i000000NuRCp","1",2,"","2012-2013","San Francisco","2","no"
"001i000000NuRFs","2",1,"","2012-2013","San Francisco","5","no"
"001i000000NuQfN","3",2,"","2011-2012","Peninsula","4","no"
"001i000000oks3E","3",2,"","2013-2014","Berkeley Sunday","6","no"
"001i000000oks37","3",3,"City Box Office special offer email","2013-2014","Berkeley Sunday","3","no"
"001i000000oks1X","4",2,"Other print","2013-2014","San Francisco","6","no"
"001i000000NuQTw","4",2,"","2012-2013","San Francisco","1","no"
"001i000000NuRQh","4",1,"","2012-2013","San Francisco","4","no"
"001i000000NuRGy","4",2,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuRON","1",3,"","2012-2013","Berkeley Saturday","2","yes"
"001i000000oks3u","4",3,"Philharmonia website","2013-2014","Berkeley Sunday","6","no"
"001i000000NuPit","3",2,"","2012-2013","Berkeley Sunday","3","no"
"001i000000NuRMj","2",2,"","2010-2011","Peninsula","6","no"
"001i000000NuRIP","3",2,"","2012-2013","Peninsula","6","no"
"001i000000NuRG2","4",2,"","2012-2013","San Francisco","5","no"
"001i000000NuRv6","1",1,"Postcard or brochure","2013-2014","Berkeley Saturday","1","no"
"001i000000NuRKV","4",2,"","2011-2012","San Francisco","5","no"
"001i000000LhyY0","1",1,"","2012-2013","Berkeley Saturday","6","no"
"001i000000NuQkq","2",2,"","2011-2012","Peninsula","7","no"
"001i000000NuORG","4",2,"","2012-2013","Peninsula","3","no"
"001i000000oks3s","4",2,"San Francisco Chronicle","2013-2014","Berkeley Sunday","1","no"
"001i000000LhyZs","2",1,"","2012-2013","Peninsula","3","no"
"001i000000NuOdN","4",2,"","2011-2012","San Francisco","4","no"
"001i000000NuRDv","2",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRWA","1",1,"","2011-2012","","5","no"
"001i000000NuQwI","3",2,"","2013-2014","Peninsula","2","no"
"001i000000NuR0h","3",2,"","2012-2013","Peninsula","6","no"
"001i000000NuRIY","1",1,"","2011-2012","Peninsula","2","no"
"001i000000Lhybj","4",1,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRVD","3",1,"Postcard or brochure","2013-2014","Berkeley Saturday","6","no"
"001i000000NuNVW","4",1,"Blog post","2013-2014","Berkeley Sunday","3","no"
"001i000000NuRKO","3",2,"","2011-2012","","5","no"
"001i000000Lhydv","1",2,"","2011-2012","San Francisco","6","no"
"001i000000NuOP0","2",2,"Philharmonia website","2013-2014","San Francisco","5","no"
"001i000000NuQKS","",1,"","2012-2013","Berkeley Saturday","5","no"
"001i000000oks1W","2",4,"Postcard or brochure","2013-2014","San Francisco","6","no"
"001i000000oks3c","4",2,"Other print","2013-2014","Berkeley Saturday","6","no"
"001i000000NuR2D","4",2,"","2010-2011","Berkeley Saturday","5","no"
"001i000000NuR1n","4",1,"","2011-2012","San Francisco","5","no"
"001i000000NuQyt","4",1,"Word of mouth","2013-2014","Berkeley Sunday","2","no"
"001i000000NuRV4","",1,"","2012-2013","San Francisco","6","no"
"001i000000oks1z","1",1,"Postcard or brochure","2013-2014","Peninsula","1","no"
"001i000000NuRG0","3",2,"Philharmonia website","2013-2014","San Francisco","1","no"
"001i000000NuPwW","3",2,"","2010-2011","Berkeley Saturday","5","no"
"001i000000LhyQj","4",2,"","2010-2011","","","no"
"001i000000LhyaO","",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuQ1y","3",2,"Browsing City Box Office website","2013-2014","San Francisco","1","no"
"001i000000NuQFC","2",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuROo","2",2,"","2011-2012","San Francisco","7","no"
"001i000000NuRLc","1",2,"","2011-2012","Berkeley Saturday","7","no"
"001i000000NuRCt","2",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRRY","4",2,"","2011-2012","Berkeley Saturday","5","no"
"001i000000NuRy1","2",6,"Philharmonia website","2013-2014","Berkeley Saturday","6","yes"
"001i000000oks1a","2",1,"","2013-2014","San Francisco","4","no"
"001i000000NuRSJ","1",3,"","2011-2012","Berkeley Saturday","5","no"
"001i000000NuRBM","4",1,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuQkD","1",2,"","2012-2013","San Francisco","1","no"
"001i000000NuR7k","4",1,"","2012-2013","Berkeley Saturday","1","no"
"001i000000NuRO7","2",1,"","2012-2013","San Francisco","2","no"
"001i000000NuOYh","",2,"","2012-2013","San Francisco","3","no"
"001i000000NuRTC","3",2,"Other","2013-2014","San Francisco","3","no"
"001i000000oks17","1",2,"New York Times","2013-2014","San Francisco","5","no"
"001i000000NuRMZ","4",2,"","2012-2013","Berkeley Saturday","2","no"
"001i000000NuRVs","1",2,"","2011-2012","Berkeley Saturday","6","no"
"001i000000NuNqh","3",2,"","2011-2012","Berkeley Sunday","2","no"
"001i000000NuQvo","3",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuQXd","1",2,"","2012-2013","Berkeley Saturday","3","no"
"001i000000NuQzb","1",2,"","2012-2013","San Francisco","3","no"
"001i000000oks4z","4",1,"","2013-2014","Berkeley Sunday","6","no"
"001i000000NuQxf","Youth",8,"","2011-2012","Family concert","3","yes"
"001i000000NuRLL","3",2,"","2011-2012","San Francisco","6","no"
"001i000000NuQyO","0",12,"","2010-2011","Family concert","","yes"
"001i000000NuRI6","4",2,"","2011-2012","San Francisco","4","no"
"001i000000NuR68","1",2,"","2011-2012","Berkeley Saturday","4","no"
"001i000000NuRKb","4",2,"","2011-2012","San Francisco","5","no"
"001i000000NuR3U","2",2,"","2010-2011","San Francisco","5","no"
"001i000000NuR0O","2",2,"","2010-2011","Berkeley Sunday","4","no"
"001i000000NuNPt","2",2,"","2010-2011","Berkeley Saturday","3","no"
