"account.id","season","package","no.seats","location","section","price.level","total","multiple.subs"
"001i000000Lhycm","2013-2014","Full",2,"San Francisco",NA,"2",2,"no"
"001i000000NuOf2","2001-2002","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000LhyTX","2012-2013","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000LhycB","2008-2009","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNbr","1995-1996","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNbj","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPc","2003-2004","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuPHj","2011-2012","Trio",2,"Peninsula","Orchestra","4",1,"no"
"001i000000LhyQK","2004-2005","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000LhyWZ","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNub","2001-2002","Quartet CC",1,"Contra Costa","Balcony","4",0.5,"no"
"001i000000NuP2I","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuNp9","1993-1994","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuNt5","1999-2000","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuP7p","2009-2010","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOSI","1995-1996","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000LhyRl","2008-2009","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000LhycM","2011-2012","Trio",2,"San Francisco","Orchestra","1",1,"no"
"001i000000LhyQT","2005-2006","Full",2,"San Francisco","Orchestra Rear","2",2,"no"
"001i000000LhyR4","1993-1994","Full",4,"Peninsula","Orchestra","2",4,"no"
"001i000000NuP9a","2000-2001","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhycU","2014-2015","Trio A",1,"Peninsula",NA,"1",0.5,"no"
"001i000000LhyXg","2014-2015","Full",3,"Berkeley Sunday",NA,"1",3,"no"
"001i000000NuPfc","2011-2012","Trio",1,"Berkeley Sunday","Orchestra","1",0.5,"no"
"001i000000NuPf8","2006-2007","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyQF","2000-2001","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPm","2009-2010","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyTO","2001-2002","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOZN","2012-2013","Full",1,"San Francisco","Orchestra","0",1,"no"
"001i000000LhyUx","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i0000017bTsi","2014-2015","Trio A",2,"San Francisco",NA,"3",1,"no"
"001i000000NuO6V","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOMs","1993-1994","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNyw","1996-1997","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOHK","1993-1994","Quartet",3,"Berkeley Saturday","Balcony Front","3",1.5,"no"
"001i000000NuO2b","1994-1995","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuPTH","2012-2013","Full",2,"San Francisco","Dress Circle","2",2,"no"
"001i000000LhyRS","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000Lhyb9","2013-2014","Trio B",2,"Berkeley Saturday",NA,"3",1,"no"
"001i000000LhyR3","2006-2007","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuQbt","2011-2012","Trio",2,"Berkeley Sunday","Balcony Front","2",1,"no"
"001i000000LhyV3","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuNyK","1994-1995","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOfs","2010-2011","Quartet A",2,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuPEw","2001-2002","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNu0","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000Lhyb0","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNpB","2004-2005","Quartet",1,"San Francisco","",NA,0.5,"no"
"001i000000LhyaK","2008-2009","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000LhyZk","1998-1999","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000LhyTC","2009-2010","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyYn","2005-2006","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNzJ","2008-2009","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000LhyPa","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuP2r","1998-1999","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000LhyPR","1996-1997","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOeF","1998-1999","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuO6a","1999-2000","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000Q3Ntx","2011-2012","Quartet",1,"Berkeley Sunday","Balcony Front","3",0.5,"no"
"001i000000NuQoc","2012-2013","Full",1,"Peninsula","Orchestra","1",1,"no"
"001i000000NuORx","1999-2000","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000LhyVD","2000-2001","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNsA","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO50","1994-1995","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuNbU","2000-2001","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyPw","2000-2001","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOHm","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuRjb","2014-2015","Trio A",2,"San Francisco",NA,"0",1,"no"
"001i000000LhySr","2013-2014","Full",2,"Peninsula",NA,"1",2,"no"
"001i000000Lhycv","2011-2012","Full",1,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuNs0","2005-2006","Full",2,"Berkeley Sunday","Orchestra Front","1",2,"no"
"001i000000LhyTo","2011-2012","Full",4,"Berkeley Saturday","Balcony Front","3",4,"no"
"001i000000LhyTc","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyVH","2009-2010","Full",15,"Berkeley Sunday","Premium Orchestra","1",15,"no"
"001i000000NuNVI","2006-2007","Full",4,"Berkeley Sunday","Balcony Front","3",4,"no"
"001i000000NuNm7","2009-2010","Trio",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuNyd","1997-1998","Full",1,"Santa Rosa","Orchestra","2",1,"no"
"001i000000LhySb","2001-2002","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOor","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOE1","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuPSU","2001-2002","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyPu","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOfW","1998-1999","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuNsT","1994-1995","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhyRp","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyRH","2014-2015","Trio B",2,"Peninsula",NA,"0",1,"no"
"001i000000NuOs7","2004-2005","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhyWI","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOab","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyaX","2001-2002","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000Lhya4","2002-2003","Quartet",1,"San Francisco","",NA,0.5,"no"
"001i000000Lhydy","2004-2005","Quartet",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000NuOhC","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNpC","1993-1994","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNcp","1995-1996","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyUL","2009-2010","Quartet",2,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuNkh","1999-2000","Full",1,"Contra Costa","Box","1",1,"no"
"001i000000LhyRS","2010-2011","Quartet CC",2,"Contra Costa","Orchestra","1",1,"no"
"001i000000LhyTc","2010-2011","Quartet B",2,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000LhyYI","2005-2006","Quartet",1,"Berkeley Sunday","Balcony Front","3",0.5,"no"
"001i000000LhyQy","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyXE","2005-2006","Full",2,"Berkeley Sunday","Orchestra Front","1",2,"no"
"001i000000NuOJt","2006-2007","Quartet",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000NuQqK","2012-2013","Trio A",3,"Berkeley Saturday","Balcony Front","2",1.5,"no"
"001i000000LhyPi","2012-2013","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000LhyWf","2012-2013","Trio B",2,"Berkeley Sunday","Balcony Front","4",1,"no"
"001i000000LhyS3","1998-1999","Full",3,"San Francisco","Balcony","4",3,"no"
"001i000000NuPp7","2003-2004","Quartet",1,"Peninsula","",NA,0.5,"no"
"001i000000NuOZM","1995-1996","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhySz","2005-2006","Trio",2,"Berkeley Sunday","Orchestra Front","1",1,"no"
"001i000000NuOAO","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyUU","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNy3","1998-1999","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000Lhyaw","2005-2006","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNvv","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuODs","1996-1997","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNtc","1999-2000","Quartet",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000NuOvg","1997-1998","Full",3,"San Francisco","Dress Circle","3",3,"no"
"001i000000LhyQn","2014-2015","Full",2,"Berkeley Saturday",NA,"3",2,"no"
"001i000000LhyUS","2006-2007","Quartet",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuOou","1996-1997","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyTs","1999-2000","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNqy","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNwt","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOEw","1999-2000","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuNs7","1997-1998","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOnv","2009-2010","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhyZc","2012-2013","Trio B",2,"Berkeley Saturday","Balcony Front","2",1,"no"
"001i000000NuOGG","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNmb","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhySM","2007-2008","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuNp4","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuP7s","2000-2001","Quartet",1,"San Francisco","Balcony","4",0.5,"no"
"001i000000NuODR","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyTu","2011-2012","Quartet",2,"Berkeley Sunday","Orchestra","1",1,"no"
"001i000000NuO36","1994-1995","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuPxz","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOMW","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyQK","1996-1997","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyQP","2008-2009","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyUv","2004-2005","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNjO","2000-2001","Full",4,"San Francisco","Dress Circle","3",4,"no"
"001i000000LhyYr","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuPEH","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyRS","2006-2007","Quartet CC",2,"Contra Costa","Premium Orchestra","1",1,"no"
"001i000000LhyQF","2005-2006","Full",2,"Peninsula","Orchestra Front","1",2,"no"
"001i000000NuOKC","1993-1994","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuOTX","1998-1999","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyPG","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyVU","2007-2008","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyPG","2012-2013","Full",2,"Peninsula","Orchestra","0",2,"no"
"001i000000NuQvC","2013-2014","Trio B",2,"Berkeley Sunday",NA,"4",1,"no"
"001i000000NuNiG","1998-1999","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000LhyYw","1998-1999","Quartet",1,"Berkeley Saturday","Balcony Front","3",0.5,"no"
"001i000000LhyRv","2012-2013","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOnv","2007-2008","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhyUU","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyQy","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNWx","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyUu","2011-2012","Full",2,"Berkeley Saturday","Balcony Front","4",2,"no"
"001i000000LhyUb","2001-2002","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuO1B","1998-1999","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuPgM","2002-2003","Quartet",1,"Peninsula","",NA,0.5,"no"
"001i0000010Nej8","2014-2015","Trio B",2,"Peninsula",NA,"2",1,"no"
"001i000000NuNXf","1998-1999","Quartet",2,"San Francisco","Balcony","4",1,"no"
"001i000000NuOCk","2001-2002","Quartet",1,"Berkeley Saturday","Orchestra","2",0.5,"no"
"001i000000NuNow","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyXG","2013-2014","Trio A",2,"San Francisco",NA,"3",1,"no"
"001i000000NuNqT","2007-2008","Trio",4,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOJR","2001-2002","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhyYK","2008-2009","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOit","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNyI","1998-1999","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuNWk","1997-1998","Quartet",1,"San Francisco","Orchestra","2",0.5,"no"
"001i000000LhyaD","1996-1997","Full",3,"Berkeley Sunday","Orchestra","2",3,"no"
"001i000000NuPUF","2009-2010","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000LhyT9","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOOL","1998-1999","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOEQ","1999-2000","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000LhyRj","2013-2014","Full",2,"Berkeley Sunday",NA,"1",2,"no"
"001i000000NuNjI","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuR6z","2005-2006","Full",1,"Peninsula","Orchestra Front","1",1,"no"
"001i000000NuNWt","1995-1996","Full",1,"Contra Costa","Box","1",1,"no"
"001i000000LhyWM","2007-2008","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyRE","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyTO","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuO30","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNn0","2000-2001","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhyTw","2013-2014","Trio A",2,"Berkeley Saturday",NA,"0",1,"no"
"001i000000NuOzO","1999-2000","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000Lhybh","1998-1999","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuPDs","2005-2006","Trio",1,"Peninsula","Orchestra Front","1",0.5,"no"
"001i000000NuOva","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyPg","1993-1994","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOn9","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyZk","1995-1996","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyRI","2007-2008","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhyZf","2005-2006","Full",2,"Berkeley Saturday","Orchestra Front","1",2,"no"
"001i000000NuNnS","2007-2008","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuNiO","2010-2011","Full",2,"Berkeley Saturday","Orchestra","1",2,"no"
"001i000000NuOeP","1995-1996","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000NuORJ","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuQW7","2010-2011","Quartet CC",2,"Contra Costa","Orchestra","0",1,"no"
"001i000000NuOTG","1997-1998","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOoy","1996-1997","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000NuNkh","1995-1996","Full",1,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuNX8","2004-2005","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuP8k","2003-2004","Quartet",1,"San Francisco","",NA,0.5,"no"
"001i000000LhyZH","2012-2013","Full",1,"Peninsula","Orchestra","0",1,"no"
"001i000000LhyV8","2004-2005","Quartet",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000LhySs","1993-1994","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuPox","2008-2009","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000LhyRc","2013-2014","Full",2,"Peninsula",NA,"1",2,"no"
"001i000000LhyUj","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuNn0","1998-1999","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuPGx","2000-2001","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuOna","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuQIo","2006-2007","Quartet CC",2,"Contra Costa","Dress Circle","3",1,"no"
"001i000000LhyZf","2013-2014","Full",2,"Berkeley Saturday",NA,"1",2,"no"
"001i000000NuP2O","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO21","2000-2001","Quartet CC",2,"Contra Costa","Box","1",1,"no"
"001i000000NuOns","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOJd","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNow","1995-1996","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuNrV","1995-1996","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuRIr","1995-1996","Full",1,"Peninsula","Balcony","4",1,"no"
"001i000000NuNnS","2008-2009","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOaj","1997-1998","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyWb","2007-2008","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuO0t","1993-1994","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000Lhybf","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000Lhybr","2012-2013","Trio B",2,"Peninsula","Orchestra","0",1,"no"
"001i000000NuQPb","2011-2012","Trio",1,"Peninsula","Orchestra","0",0.5,"no"
"001i000000NuOGe","1993-1994","Full",1,"Peninsula","Balcony","4",1,"no"
"001i000000LhyQh","2014-2015","Trio A",2,"Berkeley Sunday",NA,"2",1,"yes"
"001i000000NuOWF","2005-2006","Full",4,"Peninsula","Orchestra Front","1",4,"no"
"001i000000LhyR6","1997-1998","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuO7m","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOd3","1996-1997","Quartet",1,"Berkeley Sunday","Balcony Rear","4",0.5,"no"
"001i000000LhyU4","2009-2010","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000NuR6z","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOLx","1994-1995","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuObR","1994-1995","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuOLh","1995-1996","Full",2,"San Francisco","Box","1",2,"no"
"001i000000NuNvs","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNqB","1995-1996","Quartet",1,"San Francisco","Orchestra","2",0.5,"no"
"001i000000LhyXE","2000-2001","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000LhyUX","2006-2007","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOaF","2009-2010","Quartet",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000LhyUZ","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyRn","2009-2010","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuPEg","2001-2002","Full",1,"Orange County","Orchestra","2",1,"no"
"001i000000NuOrO","1997-1998","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNqW","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuORA","1994-1995","Quartet",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuOEC","1996-1997","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000Lhycb","2013-2014","Full",2,"Peninsula",NA,"2",2,"no"
"001i000000LhyVH","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOEH","1996-1997","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000LhyTz","2014-2015","Full",4,"San Francisco",NA,"0",4,"yes"
"001i000000NuNZk","1995-1996","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOKv","1998-1999","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOwU","1997-1998","Quartet",1,"San Francisco","Balcony","4",0.5,"no"
"001i000000NuNvG","2000-2001","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
