"account.id","2010-2011","2011-2012","2012-2013","2013-2014","2014-2015","L2010-2011","L2011-2012","L2012-2013","L2013-2014","L2014-2015"
"001i000000NuPqY","001i000000NuPqY2010-2011","001i000000NuPqY2011-2012","001i000000NuPqY2012-2013","001i000000NuPqY2013-2014","001i000000NuPqY2014-2015",1,1,1,1,0
"001i000000NuPqZ","001i000000NuPqZ2010-2011","001i000000NuPqZ2011-2012","001i000000NuPqZ2012-2013","001i000000NuPqZ2013-2014","001i000000NuPqZ2014-2015",1,1,1,1,0
"001i000000NuPqa","001i000000NuPqa2010-2011","001i000000NuPqa2011-2012","001i000000NuPqa2012-2013","001i000000NuPqa2013-2014","001i000000NuPqa2014-2015",1,1,1,1,0
"001i000000NuPqb","001i000000NuPqb2010-2011","001i000000NuPqb2011-2012","001i000000NuPqb2012-2013","001i000000NuPqb2013-2014","001i000000NuPqb2014-2015",1,1,1,1,0
"001i000000NuPqc","001i000000NuPqc2010-2011","001i000000NuPqc2011-2012","001i000000NuPqc2012-2013","001i000000NuPqc2013-2014","001i000000NuPqc2014-2015",1,1,1,1,0
"001i000000NuPqd","001i000000NuPqd2010-2011","001i000000NuPqd2011-2012","001i000000NuPqd2012-2013","001i000000NuPqd2013-2014","001i000000NuPqd2014-2015",1,1,1,1,0
"001i000000NuPqe","001i000000NuPqe2010-2011","001i000000NuPqe2011-2012","001i000000NuPqe2012-2013","001i000000NuPqe2013-2014","001i000000NuPqe2014-2015",1,1,1,1,0
"001i000000NuPqf","001i000000NuPqf2010-2011","001i000000NuPqf2011-2012","001i000000NuPqf2012-2013","001i000000NuPqf2013-2014","001i000000NuPqf2014-2015",1,1,1,1,0
"001i000000NuPqg","001i000000NuPqg2010-2011","001i000000NuPqg2011-2012","001i000000NuPqg2012-2013","001i000000NuPqg2013-2014","001i000000NuPqg2014-2015",1,1,1,1,0
"001i000000NuPqh","001i000000NuPqh2010-2011","001i000000NuPqh2011-2012","001i000000NuPqh2012-2013","001i000000NuPqh2013-2014","001i000000NuPqh2014-2015",1,1,1,1,0
"001i000000NuPqi","001i000000NuPqi2010-2011","001i000000NuPqi2011-2012","001i000000NuPqi2012-2013","001i000000NuPqi2013-2014","001i000000NuPqi2014-2015",1,1,1,1,0
"001i000000NuPqj","001i000000NuPqj2010-2011","001i000000NuPqj2011-2012","001i000000NuPqj2012-2013","001i000000NuPqj2013-2014","001i000000NuPqj2014-2015",1,1,1,1,0
"001i000000NuPqk","001i000000NuPqk2010-2011","001i000000NuPqk2011-2012","001i000000NuPqk2012-2013","001i000000NuPqk2013-2014","001i000000NuPqk2014-2015",1,1,1,1,0
"001i000000NuPql","001i000000NuPql2010-2011","001i000000NuPql2011-2012","001i000000NuPql2012-2013","001i000000NuPql2013-2014","001i000000NuPql2014-2015",1,1,1,1,0
"001i000000NuPqm","001i000000NuPqm2010-2011","001i000000NuPqm2011-2012","001i000000NuPqm2012-2013","001i000000NuPqm2013-2014","001i000000NuPqm2014-2015",1,1,1,1,0
"001i000000NuPqn","001i000000NuPqn2010-2011","001i000000NuPqn2011-2012","001i000000NuPqn2012-2013","001i000000NuPqn2013-2014","001i000000NuPqn2014-2015",1,1,1,1,0
"001i000000NuPqo","001i000000NuPqo2010-2011","001i000000NuPqo2011-2012","001i000000NuPqo2012-2013","001i000000NuPqo2013-2014","001i000000NuPqo2014-2015",1,1,1,1,0
"001i000000NuPqp","001i000000NuPqp2010-2011","001i000000NuPqp2011-2012","001i000000NuPqp2012-2013","001i000000NuPqp2013-2014","001i000000NuPqp2014-2015",1,1,1,1,0
"001i000000NuPqq","001i000000NuPqq2010-2011","001i000000NuPqq2011-2012","001i000000NuPqq2012-2013","001i000000NuPqq2013-2014","001i000000NuPqq2014-2015",1,1,1,1,0
"001i000000NuPqr","001i000000NuPqr2010-2011","001i000000NuPqr2011-2012","001i000000NuPqr2012-2013","001i000000NuPqr2013-2014","001i000000NuPqr2014-2015",1,1,1,1,0
"001i000000NuPqs","001i000000NuPqs2010-2011","001i000000NuPqs2011-2012","001i000000NuPqs2012-2013","001i000000NuPqs2013-2014","001i000000NuPqs2014-2015",1,1,1,1,0
"001i000000NuPqt","001i000000NuPqt2010-2011","001i000000NuPqt2011-2012","001i000000NuPqt2012-2013","001i000000NuPqt2013-2014","001i000000NuPqt2014-2015",1,1,1,1,0
"001i000000NuPqu","001i000000NuPqu2010-2011","001i000000NuPqu2011-2012","001i000000NuPqu2012-2013","001i000000NuPqu2013-2014","001i000000NuPqu2014-2015",1,1,1,1,0
"001i000000NuPqv","001i000000NuPqv2010-2011","001i000000NuPqv2011-2012","001i000000NuPqv2012-2013","001i000000NuPqv2013-2014","001i000000NuPqv2014-2015",1,1,1,1,0
"001i000000NuPqw","001i000000NuPqw2010-2011","001i000000NuPqw2011-2012","001i000000NuPqw2012-2013","001i000000NuPqw2013-2014","001i000000NuPqw2014-2015",1,1,1,1,0
"001i000000NuPqx","001i000000NuPqx2010-2011","001i000000NuPqx2011-2012","001i000000NuPqx2012-2013","001i000000NuPqx2013-2014","001i000000NuPqx2014-2015",1,1,1,1,0
"001i000000NuPqy","001i000000NuPqy2010-2011","001i000000NuPqy2011-2012","001i000000NuPqy2012-2013","001i000000NuPqy2013-2014","001i000000NuPqy2014-2015",1,1,1,1,0
"001i000000NuPqz","001i000000NuPqz2010-2011","001i000000NuPqz2011-2012","001i000000NuPqz2012-2013","001i000000NuPqz2013-2014","001i000000NuPqz2014-2015",1,1,1,1,0
"001i000000NuPr0","001i000000NuPr02010-2011","001i000000NuPr02011-2012","001i000000NuPr02012-2013","001i000000NuPr02013-2014","001i000000NuPr02014-2015",1,1,1,1,0
"001i000000NuPr1","001i000000NuPr12010-2011","001i000000NuPr12011-2012","001i000000NuPr12012-2013","001i000000NuPr12013-2014","001i000000NuPr12014-2015",1,1,1,1,0
"001i000000NuPr2","001i000000NuPr22010-2011","001i000000NuPr22011-2012","001i000000NuPr22012-2013","001i000000NuPr22013-2014","001i000000NuPr22014-2015",1,1,1,1,0
"001i000000NuPr3","001i000000NuPr32010-2011","001i000000NuPr32011-2012","001i000000NuPr32012-2013","001i000000NuPr32013-2014","001i000000NuPr32014-2015",1,1,1,1,0
"001i000000NuPr4","001i000000NuPr42010-2011","001i000000NuPr42011-2012","001i000000NuPr42012-2013","001i000000NuPr42013-2014","001i000000NuPr42014-2015",1,1,1,1,0
"001i000000NuPr5","001i000000NuPr52010-2011","001i000000NuPr52011-2012","001i000000NuPr52012-2013","001i000000NuPr52013-2014","001i000000NuPr52014-2015",1,1,1,1,0
"001i000000NuPr6","001i000000NuPr62010-2011","001i000000NuPr62011-2012","001i000000NuPr62012-2013","001i000000NuPr62013-2014","001i000000NuPr62014-2015",1,1,1,1,0
"001i000000NuPr7","001i000000NuPr72010-2011","001i000000NuPr72011-2012","001i000000NuPr72012-2013","001i000000NuPr72013-2014","001i000000NuPr72014-2015",1,1,1,1,0
"001i000000NuPr8","001i000000NuPr82010-2011","001i000000NuPr82011-2012","001i000000NuPr82012-2013","001i000000NuPr82013-2014","001i000000NuPr82014-2015",1,1,1,1,0
"001i000000NuPr9","001i000000NuPr92010-2011","001i000000NuPr92011-2012","001i000000NuPr92012-2013","001i000000NuPr92013-2014","001i000000NuPr92014-2015",1,1,1,1,0
"001i000000NuPrA","001i000000NuPrA2010-2011","001i000000NuPrA2011-2012","001i000000NuPrA2012-2013","001i000000NuPrA2013-2014","001i000000NuPrA2014-2015",1,1,1,1,0
"001i000000NuPrB","001i000000NuPrB2010-2011","001i000000NuPrB2011-2012","001i000000NuPrB2012-2013","001i000000NuPrB2013-2014","001i000000NuPrB2014-2015",1,1,1,1,0
"001i000000NuPrC","001i000000NuPrC2010-2011","001i000000NuPrC2011-2012","001i000000NuPrC2012-2013","001i000000NuPrC2013-2014","001i000000NuPrC2014-2015",1,1,1,1,0
"001i000000NuPrD","001i000000NuPrD2010-2011","001i000000NuPrD2011-2012","001i000000NuPrD2012-2013","001i000000NuPrD2013-2014","001i000000NuPrD2014-2015",1,1,1,1,0
"001i000000NuPrE","001i000000NuPrE2010-2011","001i000000NuPrE2011-2012","001i000000NuPrE2012-2013","001i000000NuPrE2013-2014","001i000000NuPrE2014-2015",1,1,1,1,0
"001i000000NuPrF","001i000000NuPrF2010-2011","001i000000NuPrF2011-2012","001i000000NuPrF2012-2013","001i000000NuPrF2013-2014","001i000000NuPrF2014-2015",1,1,1,1,0
"001i000000NuPrG","001i000000NuPrG2010-2011","001i000000NuPrG2011-2012","001i000000NuPrG2012-2013","001i000000NuPrG2013-2014","001i000000NuPrG2014-2015",1,1,1,1,0
"001i000000NuPrH","001i000000NuPrH2010-2011","001i000000NuPrH2011-2012","001i000000NuPrH2012-2013","001i000000NuPrH2013-2014","001i000000NuPrH2014-2015",1,1,1,1,0
"001i000000NuPrI","001i000000NuPrI2010-2011","001i000000NuPrI2011-2012","001i000000NuPrI2012-2013","001i000000NuPrI2013-2014","001i000000NuPrI2014-2015",1,1,1,1,0
"001i000000NuPrJ","001i000000NuPrJ2010-2011","001i000000NuPrJ2011-2012","001i000000NuPrJ2012-2013","001i000000NuPrJ2013-2014","001i000000NuPrJ2014-2015",1,1,1,1,0
"001i000000NuPrK","001i000000NuPrK2010-2011","001i000000NuPrK2011-2012","001i000000NuPrK2012-2013","001i000000NuPrK2013-2014","001i000000NuPrK2014-2015",1,1,1,1,0
"001i000000NuPrL","001i000000NuPrL2010-2011","001i000000NuPrL2011-2012","001i000000NuPrL2012-2013","001i000000NuPrL2013-2014","001i000000NuPrL2014-2015",1,1,1,1,0
"001i000000NuPrM","001i000000NuPrM2010-2011","001i000000NuPrM2011-2012","001i000000NuPrM2012-2013","001i000000NuPrM2013-2014","001i000000NuPrM2014-2015",1,1,1,1,0
"001i000000NuPrN","001i000000NuPrN2010-2011","001i000000NuPrN2011-2012","001i000000NuPrN2012-2013","001i000000NuPrN2013-2014","001i000000NuPrN2014-2015",1,1,1,1,0
"001i000000NuPrO","001i000000NuPrO2010-2011","001i000000NuPrO2011-2012","001i000000NuPrO2012-2013","001i000000NuPrO2013-2014","001i000000NuPrO2014-2015",1,1,1,1,0
"001i000000NuPrP","001i000000NuPrP2010-2011","001i000000NuPrP2011-2012","001i000000NuPrP2012-2013","001i000000NuPrP2013-2014","001i000000NuPrP2014-2015",1,1,1,1,0
"001i000000NuPrQ","001i000000NuPrQ2010-2011","001i000000NuPrQ2011-2012","001i000000NuPrQ2012-2013","001i000000NuPrQ2013-2014","001i000000NuPrQ2014-2015",1,1,1,1,0
"001i000000NuPrR","001i000000NuPrR2010-2011","001i000000NuPrR2011-2012","001i000000NuPrR2012-2013","001i000000NuPrR2013-2014","001i000000NuPrR2014-2015",1,1,1,1,0
"001i000000NuPrS","001i000000NuPrS2010-2011","001i000000NuPrS2011-2012","001i000000NuPrS2012-2013","001i000000NuPrS2013-2014","001i000000NuPrS2014-2015",1,1,1,1,0
"001i000000NuPrT","001i000000NuPrT2010-2011","001i000000NuPrT2011-2012","001i000000NuPrT2012-2013","001i000000NuPrT2013-2014","001i000000NuPrT2014-2015",1,1,1,1,0
"001i000000NuPrU","001i000000NuPrU2010-2011","001i000000NuPrU2011-2012","001i000000NuPrU2012-2013","001i000000NuPrU2013-2014","001i000000NuPrU2014-2015",1,1,1,1,0
"001i000000NuPrV","001i000000NuPrV2010-2011","001i000000NuPrV2011-2012","001i000000NuPrV2012-2013","001i000000NuPrV2013-2014","001i000000NuPrV2014-2015",1,1,1,1,0
"001i000000NuPrW","001i000000NuPrW2010-2011","001i000000NuPrW2011-2012","001i000000NuPrW2012-2013","001i000000NuPrW2013-2014","001i000000NuPrW2014-2015",1,1,1,1,0
"001i000000NuPrX","001i000000NuPrX2010-2011","001i000000NuPrX2011-2012","001i000000NuPrX2012-2013","001i000000NuPrX2013-2014","001i000000NuPrX2014-2015",1,1,1,1,0
"001i000000NuPrY","001i000000NuPrY2010-2011","001i000000NuPrY2011-2012","001i000000NuPrY2012-2013","001i000000NuPrY2013-2014","001i000000NuPrY2014-2015",1,1,1,1,0
"001i000000NuPrZ","001i000000NuPrZ2010-2011","001i000000NuPrZ2011-2012","001i000000NuPrZ2012-2013","001i000000NuPrZ2013-2014","001i000000NuPrZ2014-2015",1,1,1,1,0
"001i000000NuPra","001i000000NuPra2010-2011","001i000000NuPra2011-2012","001i000000NuPra2012-2013","001i000000NuPra2013-2014","001i000000NuPra2014-2015",1,1,1,1,0
"001i000000NuPrb","001i000000NuPrb2010-2011","001i000000NuPrb2011-2012","001i000000NuPrb2012-2013","001i000000NuPrb2013-2014","001i000000NuPrb2014-2015",1,1,1,1,0
"001i000000NuPrc","001i000000NuPrc2010-2011","001i000000NuPrc2011-2012","001i000000NuPrc2012-2013","001i000000NuPrc2013-2014","001i000000NuPrc2014-2015",1,1,1,1,0
"001i000000NuPrd","001i000000NuPrd2010-2011","001i000000NuPrd2011-2012","001i000000NuPrd2012-2013","001i000000NuPrd2013-2014","001i000000NuPrd2014-2015",1,1,1,1,0
"001i000000NuPre","001i000000NuPre2010-2011","001i000000NuPre2011-2012","001i000000NuPre2012-2013","001i000000NuPre2013-2014","001i000000NuPre2014-2015",1,1,1,1,0
"001i000000NuPrf","001i000000NuPrf2010-2011","001i000000NuPrf2011-2012","001i000000NuPrf2012-2013","001i000000NuPrf2013-2014","001i000000NuPrf2014-2015",1,1,1,1,0
"001i000000NuPrg","001i000000NuPrg2010-2011","001i000000NuPrg2011-2012","001i000000NuPrg2012-2013","001i000000NuPrg2013-2014","001i000000NuPrg2014-2015",1,1,1,1,0
"001i000000NuPrh","001i000000NuPrh2010-2011","001i000000NuPrh2011-2012","001i000000NuPrh2012-2013","001i000000NuPrh2013-2014","001i000000NuPrh2014-2015",1,1,1,1,0
"001i000000NuPri","001i000000NuPri2010-2011","001i000000NuPri2011-2012","001i000000NuPri2012-2013","001i000000NuPri2013-2014","001i000000NuPri2014-2015",1,1,1,1,0
"001i000000NuPrj","001i000000NuPrj2010-2011","001i000000NuPrj2011-2012","001i000000NuPrj2012-2013","001i000000NuPrj2013-2014","001i000000NuPrj2014-2015",1,1,1,1,0
"001i000000NuPrk","001i000000NuPrk2010-2011","001i000000NuPrk2011-2012","001i000000NuPrk2012-2013","001i000000NuPrk2013-2014","001i000000NuPrk2014-2015",1,1,1,1,0
"001i000000NuPrl","001i000000NuPrl2010-2011","001i000000NuPrl2011-2012","001i000000NuPrl2012-2013","001i000000NuPrl2013-2014","001i000000NuPrl2014-2015",1,1,1,1,0
"001i000000NuPrm","001i000000NuPrm2010-2011","001i000000NuPrm2011-2012","001i000000NuPrm2012-2013","001i000000NuPrm2013-2014","001i000000NuPrm2014-2015",1,1,1,1,0
"001i000000NuPrn","001i000000NuPrn2010-2011","001i000000NuPrn2011-2012","001i000000NuPrn2012-2013","001i000000NuPrn2013-2014","001i000000NuPrn2014-2015",1,1,1,1,0
"001i000000NuPro","001i000000NuPro2010-2011","001i000000NuPro2011-2012","001i000000NuPro2012-2013","001i000000NuPro2013-2014","001i000000NuPro2014-2015",1,1,1,1,0
"001i000000NuPrp","001i000000NuPrp2010-2011","001i000000NuPrp2011-2012","001i000000NuPrp2012-2013","001i000000NuPrp2013-2014","001i000000NuPrp2014-2015",1,1,1,1,0
"001i000000NuPrq","001i000000NuPrq2010-2011","001i000000NuPrq2011-2012","001i000000NuPrq2012-2013","001i000000NuPrq2013-2014","001i000000NuPrq2014-2015",1,1,1,1,0
"001i000000NuPrr","001i000000NuPrr2010-2011","001i000000NuPrr2011-2012","001i000000NuPrr2012-2013","001i000000NuPrr2013-2014","001i000000NuPrr2014-2015",1,1,1,1,0
"001i000000NuPrs","001i000000NuPrs2010-2011","001i000000NuPrs2011-2012","001i000000NuPrs2012-2013","001i000000NuPrs2013-2014","001i000000NuPrs2014-2015",1,1,1,1,0
"001i000000NuPrt","001i000000NuPrt2010-2011","001i000000NuPrt2011-2012","001i000000NuPrt2012-2013","001i000000NuPrt2013-2014","001i000000NuPrt2014-2015",1,1,1,1,0
"001i000000NuPru","001i000000NuPru2010-2011","001i000000NuPru2011-2012","001i000000NuPru2012-2013","001i000000NuPru2013-2014","001i000000NuPru2014-2015",1,1,1,1,0
"001i000000NuPrv","001i000000NuPrv2010-2011","001i000000NuPrv2011-2012","001i000000NuPrv2012-2013","001i000000NuPrv2013-2014","001i000000NuPrv2014-2015",1,1,1,1,0
"001i000000NuPrw","001i000000NuPrw2010-2011","001i000000NuPrw2011-2012","001i000000NuPrw2012-2013","001i000000NuPrw2013-2014","001i000000NuPrw2014-2015",1,1,1,1,0
"001i000000NuPrx","001i000000NuPrx2010-2011","001i000000NuPrx2011-2012","001i000000NuPrx2012-2013","001i000000NuPrx2013-2014","001i000000NuPrx2014-2015",1,1,1,1,0
"001i000000NuPry","001i000000NuPry2010-2011","001i000000NuPry2011-2012","001i000000NuPry2012-2013","001i000000NuPry2013-2014","001i000000NuPry2014-2015",1,1,1,1,0
"001i000000NuPrz","001i000000NuPrz2010-2011","001i000000NuPrz2011-2012","001i000000NuPrz2012-2013","001i000000NuPrz2013-2014","001i000000NuPrz2014-2015",1,1,1,1,0
"001i000000NuPs0","001i000000NuPs02010-2011","001i000000NuPs02011-2012","001i000000NuPs02012-2013","001i000000NuPs02013-2014","001i000000NuPs02014-2015",1,1,1,1,0
"001i000000NuPs1","001i000000NuPs12010-2011","001i000000NuPs12011-2012","001i000000NuPs12012-2013","001i000000NuPs12013-2014","001i000000NuPs12014-2015",1,1,1,1,0
"001i000000NuPs2","001i000000NuPs22010-2011","001i000000NuPs22011-2012","001i000000NuPs22012-2013","001i000000NuPs22013-2014","001i000000NuPs22014-2015",1,1,1,1,0
"001i000000NuPs3","001i000000NuPs32010-2011","001i000000NuPs32011-2012","001i000000NuPs32012-2013","001i000000NuPs32013-2014","001i000000NuPs32014-2015",1,1,1,1,0
"001i000000NuPs4","001i000000NuPs42010-2011","001i000000NuPs42011-2012","001i000000NuPs42012-2013","001i000000NuPs42013-2014","001i000000NuPs42014-2015",1,1,1,1,0
"001i000000NuPs5","001i000000NuPs52010-2011","001i000000NuPs52011-2012","001i000000NuPs52012-2013","001i000000NuPs52013-2014","001i000000NuPs52014-2015",1,1,1,1,0
"001i000000NuPs6","001i000000NuPs62010-2011","001i000000NuPs62011-2012","001i000000NuPs62012-2013","001i000000NuPs62013-2014","001i000000NuPs62014-2015",1,1,1,1,0
"001i000000NuPs7","001i000000NuPs72010-2011","001i000000NuPs72011-2012","001i000000NuPs72012-2013","001i000000NuPs72013-2014","001i000000NuPs72014-2015",1,1,1,1,0
"001i000000NuPs8","001i000000NuPs82010-2011","001i000000NuPs82011-2012","001i000000NuPs82012-2013","001i000000NuPs82013-2014","001i000000NuPs82014-2015",1,1,1,1,0
"001i000000NuPs9","001i000000NuPs92010-2011","001i000000NuPs92011-2012","001i000000NuPs92012-2013","001i000000NuPs92013-2014","001i000000NuPs92014-2015",1,1,1,1,0
"001i000000NuPsA","001i000000NuPsA2010-2011","001i000000NuPsA2011-2012","001i000000NuPsA2012-2013","001i000000NuPsA2013-2014","001i000000NuPsA2014-2015",1,1,1,1,0
"001i000000NuPsB","001i000000NuPsB2010-2011","001i000000NuPsB2011-2012","001i000000NuPsB2012-2013","001i000000NuPsB2013-2014","001i000000NuPsB2014-2015",1,1,1,1,0
"001i000000NuPsC","001i000000NuPsC2010-2011","001i000000NuPsC2011-2012","001i000000NuPsC2012-2013","001i000000NuPsC2013-2014","001i000000NuPsC2014-2015",1,1,1,1,0
"001i000000NuPsD","001i000000NuPsD2010-2011","001i000000NuPsD2011-2012","001i000000NuPsD2012-2013","001i000000NuPsD2013-2014","001i000000NuPsD2014-2015",1,1,1,1,0
"001i000000NuPsE","001i000000NuPsE2010-2011","001i000000NuPsE2011-2012","001i000000NuPsE2012-2013","001i000000NuPsE2013-2014","001i000000NuPsE2014-2015",1,1,1,1,0
"001i000000NuPsF","001i000000NuPsF2010-2011","001i000000NuPsF2011-2012","001i000000NuPsF2012-2013","001i000000NuPsF2013-2014","001i000000NuPsF2014-2015",1,1,1,1,0
"001i000000NuPsG","001i000000NuPsG2010-2011","001i000000NuPsG2011-2012","001i000000NuPsG2012-2013","001i000000NuPsG2013-2014","001i000000NuPsG2014-2015",1,1,1,1,0
"001i000000NuPsH","001i000000NuPsH2010-2011","001i000000NuPsH2011-2012","001i000000NuPsH2012-2013","001i000000NuPsH2013-2014","001i000000NuPsH2014-2015",1,1,1,1,0
"001i000000NuPsI","001i000000NuPsI2010-2011","001i000000NuPsI2011-2012","001i000000NuPsI2012-2013","001i000000NuPsI2013-2014","001i000000NuPsI2014-2015",1,1,1,1,0
"001i000000NuPsJ","001i000000NuPsJ2010-2011","001i000000NuPsJ2011-2012","001i000000NuPsJ2012-2013","001i000000NuPsJ2013-2014","001i000000NuPsJ2014-2015",1,1,1,1,0
"001i000000NuPsK","001i000000NuPsK2010-2011","001i000000NuPsK2011-2012","001i000000NuPsK2012-2013","001i000000NuPsK2013-2014","001i000000NuPsK2014-2015",1,1,1,1,0
"001i000000NuPsL","001i000000NuPsL2010-2011","001i000000NuPsL2011-2012","001i000000NuPsL2012-2013","001i000000NuPsL2013-2014","001i000000NuPsL2014-2015",1,1,1,1,0
"001i000000NuPsM","001i000000NuPsM2010-2011","001i000000NuPsM2011-2012","001i000000NuPsM2012-2013","001i000000NuPsM2013-2014","001i000000NuPsM2014-2015",1,1,1,1,0
"001i000000NuPsN","001i000000NuPsN2010-2011","001i000000NuPsN2011-2012","001i000000NuPsN2012-2013","001i000000NuPsN2013-2014","001i000000NuPsN2014-2015",1,1,1,1,0
"001i000000NuPsO","001i000000NuPsO2010-2011","001i000000NuPsO2011-2012","001i000000NuPsO2012-2013","001i000000NuPsO2013-2014","001i000000NuPsO2014-2015",1,1,1,1,0
"001i000000NuPsP","001i000000NuPsP2010-2011","001i000000NuPsP2011-2012","001i000000NuPsP2012-2013","001i000000NuPsP2013-2014","001i000000NuPsP2014-2015",1,1,1,1,0
"001i000000NuPsQ","001i000000NuPsQ2010-2011","001i000000NuPsQ2011-2012","001i000000NuPsQ2012-2013","001i000000NuPsQ2013-2014","001i000000NuPsQ2014-2015",1,1,1,1,0
"001i000000NuPsR","001i000000NuPsR2010-2011","001i000000NuPsR2011-2012","001i000000NuPsR2012-2013","001i000000NuPsR2013-2014","001i000000NuPsR2014-2015",1,1,1,1,0
"001i000000NuPsS","001i000000NuPsS2010-2011","001i000000NuPsS2011-2012","001i000000NuPsS2012-2013","001i000000NuPsS2013-2014","001i000000NuPsS2014-2015",1,1,1,1,0
"001i000000NuPsT","001i000000NuPsT2010-2011","001i000000NuPsT2011-2012","001i000000NuPsT2012-2013","001i000000NuPsT2013-2014","001i000000NuPsT2014-2015",1,1,1,1,0
"001i000000NuPsU","001i000000NuPsU2010-2011","001i000000NuPsU2011-2012","001i000000NuPsU2012-2013","001i000000NuPsU2013-2014","001i000000NuPsU2014-2015",1,1,1,1,0
"001i000000NuPsV","001i000000NuPsV2010-2011","001i000000NuPsV2011-2012","001i000000NuPsV2012-2013","001i000000NuPsV2013-2014","001i000000NuPsV2014-2015",1,1,1,1,0
"001i000000NuPsW","001i000000NuPsW2010-2011","001i000000NuPsW2011-2012","001i000000NuPsW2012-2013","001i000000NuPsW2013-2014","001i000000NuPsW2014-2015",1,1,1,1,0
"001i000000NuPsX","001i000000NuPsX2010-2011","001i000000NuPsX2011-2012","001i000000NuPsX2012-2013","001i000000NuPsX2013-2014","001i000000NuPsX2014-2015",1,1,1,1,0
"001i000000NuPsY","001i000000NuPsY2010-2011","001i000000NuPsY2011-2012","001i000000NuPsY2012-2013","001i000000NuPsY2013-2014","001i000000NuPsY2014-2015",1,1,1,1,0
"001i000000NuPsZ","001i000000NuPsZ2010-2011","001i000000NuPsZ2011-2012","001i000000NuPsZ2012-2013","001i000000NuPsZ2013-2014","001i000000NuPsZ2014-2015",1,1,1,1,0
"001i000000NuPsa","001i000000NuPsa2010-2011","001i000000NuPsa2011-2012","001i000000NuPsa2012-2013","001i000000NuPsa2013-2014","001i000000NuPsa2014-2015",1,1,1,1,0
"001i000000NuPsb","001i000000NuPsb2010-2011","001i000000NuPsb2011-2012","001i000000NuPsb2012-2013","001i000000NuPsb2013-2014","001i000000NuPsb2014-2015",1,1,1,1,0
"001i000000NuPsc","001i000000NuPsc2010-2011","001i000000NuPsc2011-2012","001i000000NuPsc2012-2013","001i000000NuPsc2013-2014","001i000000NuPsc2014-2015",1,1,1,1,0
"001i000000NuPsd","001i000000NuPsd2010-2011","001i000000NuPsd2011-2012","001i000000NuPsd2012-2013","001i000000NuPsd2013-2014","001i000000NuPsd2014-2015",1,1,1,1,0
"001i000000NuPse","001i000000NuPse2010-2011","001i000000NuPse2011-2012","001i000000NuPse2012-2013","001i000000NuPse2013-2014","001i000000NuPse2014-2015",1,1,1,1,0
